date,part_id,category,supplier,region,demand,inventory,lead_time_days,price_usd
2021-01-02,PART_161,Valve,SupplierA,Asia Pacific,53,3346,4,3421.44
2021-01-02,PART_162,Controller,SupplierD,Asia Pacific,51,2343,27,2932.15
2021-01-02,PART_163,Controller,SupplierB,North America,2,221,28,4711.12
2021-01-02,PART_164,Valve,SupplierC,Latin America,33,2124,4,2658.04
2021-01-02,PART_165,Filter,SupplierA,Europe,17,976,14,2370.99
2021-01-02,PART_166,Pump,SupplierB,Europe,11,1022,5,3587.87
2021-01-02,PART_167,Controller,SupplierC,North America,58,2957,20,4466.74
2021-01-02,PART_168,Filter,SupplierA,North America,6,487,8,4345.76
2021-01-02,PART_169,Filter,SupplierB,Asia Pacific,17,1018,29,3947.66
2021-01-02,PART_170,Sensor,SupplierC,Europe,40,2616,19,2059.33
2021-01-02,PART_171,Controller,SupplierC,Latin America,31,1867,11,855.67
2021-01-02,PART_172,Pump,SupplierA,Europe,10,619,7,2932.35
2021-01-02,PART_173,Valve,SupplierA,Europe,29,1949,15,3351.37
2021-01-02,PART_174,Controller,SupplierB,Latin America,46,3255,28,2138.47
2021-01-02,PART_175,Valve,SupplierD,North America,63,3415,8,2710.09
2021-01-02,PART_176,Filter,SupplierC,Asia Pacific,21,925,4,4654.54
2021-01-02,PART_177,Filter,SupplierB,Latin America,22,1411,14,622.18
2021-01-02,PART_178,Controller,SupplierC,Europe,37,2476,28,767.32
2021-01-02,PART_179,Valve,SupplierA,Asia Pacific,42,3013,19,1616.45
2021-01-02,PART_180,Sensor,SupplierC,Europe,33,2433,19,4768.45
2021-01-02,PART_181,Pump,SupplierC,Europe,8,531,6,4497.09
2021-01-02,PART_182,Filter,SupplierB,North America,15,1058,11,2945.64
2021-01-02,PART_183,Filter,SupplierC,Latin America,62,2420,11,2203.43
2021-01-02,PART_184,Pump,SupplierC,North America,53,2894,25,3421.63
2021-01-02,PART_185,Valve,SupplierB,Asia Pacific,8,355,14,2143.67
2021-01-02,PART_186,Pump,SupplierA,Asia Pacific,15,923,8,2449.14
2021-01-02,PART_187,Filter,SupplierC,Latin America,53,2341,24,1383.11
2021-01-02,PART_188,Controller,SupplierB,Asia Pacific,14,750,23,2286.68
2021-01-02,PART_189,Sensor,SupplierD,North America,10,575,22,1165.51
2021-01-02,PART_190,Pump,SupplierD,Asia Pacific,40,2298,17,981.6
2021-01-02,PART_191,Sensor,SupplierA,Asia Pacific,19,1240,7,2834.46
2021-01-02,PART_192,Controller,SupplierA,Latin America,50,3085,9,2719.67
2021-01-02,PART_193,Valve,SupplierB,Europe,68,2833,19,809.74
2021-01-02,PART_194,Sensor,SupplierA,North America,74,2901,17,2898.47
2021-01-02,PART_195,Controller,SupplierB,Europe,74,3114,9,1766.05
2021-01-02,PART_196,Valve,SupplierD,Europe,54,2338,24,1446.44
2021-01-02,PART_197,Filter,SupplierB,Latin America,89,3464,7,3541.13
2021-01-02,PART_198,Controller,SupplierD,Europe,71,3209,6,3230.44
2021-01-02,PART_199,Controller,SupplierC,Latin America,43,1934,22,1999.61
2021-01-02,PART_200,Filter,SupplierB,North America,18,831,20,3533.19
2021-01-03,PART_001,Controller,SupplierA,Asia Pacific,70,3164,23,822.29
2021-01-03,PART_002,Filter,SupplierC,Latin America,82,2697,21,3545.66
2021-01-03,PART_003,Sensor,SupplierC,Latin America,39,777,24,4498.41
2021-01-03,PART_004,Controller,SupplierA,Europe,30,1244,4,144.26
2021-01-03,PART_005,Filter,SupplierD,North America,37,1883,25,3352.73
2021-01-03,PART_006,Valve,SupplierA,Europe,66,2486,29,2055.65
2021-01-03,PART_007,Sensor,SupplierB,Latin America,79,2757,12,2207.34
2021-01-03,PART_008,Filter,SupplierC,Latin America,25,1238,10,2033.64
2021-01-03,PART_009,Filter,SupplierA,North America,46,2063,12,1154.09
2021-01-03,PART_010,Valve,SupplierC,Latin America,64,2187,21,759.25
2021-01-03,PART_011,Pump,SupplierC,Europe,30,1326,20,748.84
2021-01-03,PART_012,Filter,SupplierC,North America,55,2106,17,960.35
2021-01-03,PART_013,Filter,SupplierC,Europe,38,1416,16,2957.79
2021-01-03,PART_014,Valve,SupplierB,North America,69,2863,7,1990.32
2021-01-03,PART_015,Valve,SupplierA,North America,91,3339,25,1440.82
2021-01-03,PART_016,Valve,SupplierA,North America,16,557,4,3992.94
2021-01-03,PART_017,Pump,SupplierA,Asia Pacific,34,1373,4,1531.43
2021-01-03,PART_018,Pump,SupplierA,Latin America,78,3132,7,2716.84
2021-01-03,PART_019,Sensor,SupplierA,Latin America,8,296,11,4499.13
2021-01-03,PART_020,Controller,SupplierA,Latin America,63,2211,12,1043.02
2021-01-03,PART_021,Pump,SupplierD,North America,86,3211,19,3366.44
2021-01-03,PART_022,Sensor,SupplierD,North America,22,1197,27,1905.56
2021-01-03,PART_023,Valve,SupplierA,Europe,72,2518,8,4870.47
2021-01-03,PART_024,Filter,SupplierA,Europe,11,427,7,3053.31
2021-01-03,PART_025,Sensor,SupplierA,Latin America,103,3295,21,2903.29
2021-01-03,PART_026,Sensor,SupplierD,Latin America,54,2036,27,1730.56
2021-01-03,PART_027,Controller,SupplierD,Asia Pacific,32,1065,3,2764.89
2021-01-03,PART_028,Controller,SupplierA,North America,45,1636,8,1279.98
2021-01-03,PART_029,Pump,SupplierA,North America,70,1928,7,491.5
2021-01-03,PART_030,Sensor,SupplierA,Latin America,51,1651,13,1343.48
2021-01-03,PART_031,Filter,SupplierA,Latin America,67,2512,28,2962.36
2021-01-03,PART_032,Controller,SupplierD,Europe,15,557,17,1991.82
2021-01-03,PART_033,Filter,SupplierD,Latin America,25,977,7,1310.88
2021-01-03,PART_034,Pump,SupplierB,Europe,60,2134,8,144.84
2021-01-03,PART_035,Sensor,SupplierD,Europe,22,851,22,1014.05
2021-01-03,PART_036,Filter,SupplierB,Asia Pacific,85,2843,20,1444.31
2021-01-03,PART_037,Valve,SupplierD,Latin America,15,556,3,1786.75
2021-01-03,PART_038,Filter,SupplierC,North America,40,1669,7,1837.56
2021-01-03,PART_039,Filter,SupplierC,Asia Pacific,7,214,28,4459.61
2021-01-03,PART_040,Controller,SupplierC,Europe,49,1612,29,2789.67
2021-01-03,PART_041,Sensor,SupplierA,Latin America,78,2599,24,252.23
2021-01-03,PART_042,Pump,SupplierD,Asia Pacific,55,1569,7,267.17
2021-01-03,PART_043,Filter,SupplierC,Asia Pacific,81,2341,28,2306.17
2021-01-03,PART_044,Filter,SupplierC,Europe,117,3315,3,897.11
2021-01-03,PART_045,Sensor,SupplierA,Asia Pacific,79,2881,20,2900.94
2021-01-03,PART_046,Filter,SupplierB,Europe,65,1905,26,4206.65
2021-01-03,PART_047,Valve,SupplierD,Asia Pacific,93,3133,23,2598.57
2021-01-03,PART_048,Filter,SupplierD,Latin America,92,3007,8,1946.61
2021-01-03,PART_049,Filter,SupplierA,North America,87,2844,28,3090.11
2021-01-03,PART_050,Pump,SupplierD,North America,37,1401,5,2367.9
2021-01-03,PART_051,Filter,SupplierB,Europe,68,2468,29,1342.35
2021-01-03,PART_052,Pump,SupplierB,North America,51,2115,14,2612.74
2021-01-03,PART_053,Filter,SupplierA,North America,8,297,13,3496.22
2021-01-03,PART_054,Controller,SupplierD,Europe,52,2001,3,3199.91
2021-01-03,PART_055,Valve,SupplierD,Latin America,60,2296,4,755.19
2021-01-03,PART_056,Pump,SupplierD,Europe,45,1850,15,3158.26
2021-01-03,PART_057,Controller,SupplierA,Europe,56,1900,9,4927.38
2021-01-03,PART_058,Sensor,SupplierB,Latin America,42,1566,25,4306.19
2021-01-03,PART_059,Valve,SupplierD,North America,86,2498,14,2723.37
2021-01-03,PART_060,Valve,SupplierB,North America,56,2276,9,2718.88
2021-01-03,PART_061,Sensor,SupplierC,Europe,93,2930,15,2145.89
2021-01-03,PART_062,Controller,SupplierD,Latin America,88,2547,26,1709.97
2021-01-03,PART_063,Controller,SupplierC,Asia Pacific,58,1869,17,1973.26
2021-01-03,PART_064,Valve,SupplierC,Latin America,27,764,7,831.75
2021-01-03,PART_065,Filter,SupplierC,Europe,109,2881,16,4418.13
2021-01-03,PART_066,Filter,SupplierD,Europe,65,2675,17,2264.58
2021-01-03,PART_067,Valve,SupplierA,Asia Pacific,103,2839,13,1244.84
2021-01-03,PART_068,Pump,SupplierC,Asia Pacific,101,3348,3,3835.24
2021-01-03,PART_069,Sensor,SupplierB,Latin America,56,2401,6,4672.1
2021-01-03,PART_070,Filter,SupplierD,North America,36,1151,24,3310.9
2021-01-03,PART_071,Sensor,SupplierB,North America,19,595,8,4597.9
2021-01-03,PART_072,Sensor,SupplierB,North America,24,935,15,4899.51
2021-01-03,PART_073,Valve,SupplierB,Asia Pacific,74,2493,26,2497.97
2021-01-03,PART_074,Controller,SupplierB,Europe,57,1658,6,1390.46
2021-01-03,PART_075,Valve,SupplierB,Latin America,19,767,28,102.33
2021-01-03,PART_076,Filter,SupplierA,Europe,11,385,17,2464.26
2021-01-03,PART_077,Filter,SupplierA,Latin America,77,2650,20,2719.53
2021-01-03,PART_078,Filter,SupplierA,North America,83,3300,25,4429.22
2021-01-03,PART_079,Sensor,SupplierD,Asia Pacific,36,1310,13,4013.83
2021-01-03,PART_080,Filter,SupplierB,North America,49,1457,29,3045.99
2021-01-03,PART_081,Valve,SupplierC,Europe,49,1842,27,4368.0
2021-01-03,PART_082,Controller,SupplierC,North America,51,1929,27,2573.83
2021-01-03,PART_083,Sensor,SupplierB,Europe,10,384,11,1237.66
2021-01-03,PART_084,Filter,SupplierD,Europe,37,1322,6,2471.02
2021-01-03,PART_085,Valve,SupplierA,Asia Pacific,62,2123,23,4683.04
2021-01-03,PART_086,Filter,SupplierD,Latin America,45,1972,5,1546.36
2021-01-03,PART_087,Filter,SupplierD,Europe,51,2096,17,93.09
2021-01-03,PART_088,Valve,SupplierC,Latin America,47,1940,21,1464.6
2021-01-03,PART_089,Sensor,SupplierC,Asia Pacific,49,2996,21,4392.22
2021-01-03,PART_090,Controller,SupplierD,Asia Pacific,91,2918,5,3123.72
2021-01-03,PART_091,Controller,SupplierD,Europe,52,2142,20,4769.25
2021-01-03,PART_092,Filter,SupplierB,Latin America,19,815,8,3425.97
2021-01-03,PART_093,Controller,SupplierB,Asia Pacific,9,387,3,1107.08
2021-01-03,PART_094,Pump,SupplierD,Asia Pacific,53,2012,28,1824.7
2021-01-03,PART_095,Pump,SupplierD,Latin America,10,429,7,3926.79
2021-01-03,PART_096,Sensor,SupplierB,North America,68,3130,12,2789.07
2021-01-03,PART_097,Valve,SupplierC,North America,26,984,4,350.75
2021-01-03,PART_098,Filter,SupplierB,Latin America,26,1547,28,871.73
2021-01-03,PART_099,Sensor,SupplierA,Asia Pacific,77,3153,7,2948.13
2021-01-03,PART_100,Controller,SupplierA,North America,19,820,6,113.89
2021-01-03,PART_101,Pump,SupplierD,North America,9,432,27,4823.29
2021-01-03,PART_102,Sensor,SupplierD,North America,42,2014,4,97.29
2021-01-03,PART_103,Pump,SupplierB,Europe,61,2079,8,1380.1
2021-01-03,PART_104,Filter,SupplierC,Latin America,10,476,29,1760.32
2021-01-03,PART_105,Controller,SupplierA,Asia Pacific,56,3173,19,2555.64
2021-01-03,PART_106,Filter,SupplierA,Europe,27,1154,12,4837.69
2021-01-03,PART_107,Filter,SupplierA,North America,31,2038,10,4374.65
2021-01-03,PART_108,Controller,SupplierD,North America,14,692,11,4071.44
2021-01-03,PART_109,Filter,SupplierD,Asia Pacific,4,217,29,1180.13
2021-01-03,PART_110,Filter,SupplierD,North America,67,3045,10,1674.5
2021-01-03,PART_111,Pump,SupplierD,Latin America,81,2857,5,4405.9
2021-01-03,PART_112,Controller,SupplierA,Europe,33,1674,14,1146.94
2021-01-03,PART_113,Valve,SupplierB,Latin America,40,2018,3,2206.41
2021-01-03,PART_114,Controller,SupplierB,Europe,26,1552,9,2768.39
2021-01-03,PART_115,Valve,SupplierB,Latin America,67,3330,21,731.54
2021-01-03,PART_116,Filter,SupplierD,Latin America,14,780,22,4443.79
2021-01-03,PART_117,Controller,SupplierC,Europe,24,1676,4,2808.23
2021-01-03,PART_118,Filter,SupplierC,Latin America,45,2388,21,854.14
2021-01-03,PART_119,Pump,SupplierD,Asia Pacific,43,2097,6,3391.42
2021-01-03,PART_120,Sensor,SupplierA,Europe,54,2919,24,73.87
2021-01-03,PART_121,Valve,SupplierC,Asia Pacific,10,654,11,1020.17
2021-01-03,PART_122,Valve,SupplierA,Europe,33,1820,3,2366.71
2021-01-03,PART_123,Pump,SupplierA,Latin America,38,2090,27,1310.12
2021-01-03,PART_124,Valve,SupplierA,North America,51,2668,13,3895.23
2021-01-03,PART_125,Filter,SupplierA,Asia Pacific,51,2459,11,607.84
2021-01-03,PART_126,Valve,SupplierC,Europe,15,689,5,4524.2
2021-01-03,PART_127,Filter,SupplierA,Europe,45,3182,5,2249.69
2021-01-03,PART_128,Filter,SupplierA,Asia Pacific,48,2652,17,2891.4
2021-01-03,PART_129,Sensor,SupplierB,Europe,30,1826,18,214.14
2021-01-03,PART_130,Valve,SupplierB,Latin America,24,1664,17,2473.87
2021-01-03,PART_131,Pump,SupplierC,Asia Pacific,13,826,15,725.61
2021-01-03,PART_132,Pump,SupplierC,Europe,25,1779,21,1580.52
2021-01-03,PART_133,Valve,SupplierA,Europe,72,3433,22,2305.83
2021-01-03,PART_134,Controller,SupplierA,Europe,6,435,13,2570.93
2021-01-03,PART_135,Filter,SupplierC,Europe,29,2143,28,1346.77
2021-01-03,PART_136,Pump,SupplierB,Asia Pacific,56,3282,7,4087.84
2021-01-03,PART_137,Filter,SupplierD,Europe,20,2032,26,2999.3
2021-01-03,PART_138,Sensor,SupplierB,Asia Pacific,32,2454,11,1037.31
2021-01-03,PART_139,Filter,SupplierA,Asia Pacific,9,696,12,2869.06
2021-01-03,PART_140,Pump,SupplierC,North America,33,2281,10,231.25
2021-01-03,PART_141,Valve,SupplierA,Asia Pacific,43,2561,5,3616.82
2021-01-03,PART_142,Valve,SupplierC,North America,4,219,23,3408.21
2021-01-03,PART_143,Valve,SupplierB,Latin America,62,3373,3,4864.11
2021-01-03,PART_144,Filter,SupplierB,Asia Pacific,42,2814,15,3553.16
2021-01-03,PART_145,Pump,SupplierB,North America,27,1579,6,2966.92
2021-01-03,PART_146,Sensor,SupplierD,North America,41,2581,12,591.5
2021-01-03,PART_147,Valve,SupplierA,Europe,10,747,27,2655.08
2021-01-03,PART_148,Pump,SupplierA,Europe,13,824,5,3140.05
2021-01-03,PART_149,Filter,SupplierD,Europe,55,3319,7,2824.46
2021-01-03,PART_150,Valve,SupplierA,North America,53,3086,12,4187.43
2021-01-03,PART_151,Controller,SupplierB,Latin America,34,1926,13,3325.99
2021-01-03,PART_152,Sensor,SupplierB,Latin America,30,1870,29,4463.11
2021-01-03,PART_153,Filter,SupplierD,Latin America,4,218,24,4599.3
2021-01-03,PART_154,Pump,SupplierD,North America,14,1095,15,2358.42
2021-01-03,PART_155,Controller,SupplierC,Europe,53,3365,6,4710.12
2021-01-03,PART_156,Filter,SupplierB,Asia Pacific,16,871,8,4735.92
2021-01-03,PART_157,Pump,SupplierC,Europe,61,3446,19,876.44
2021-01-03,PART_158,Controller,SupplierC,North America,69,3219,7,1763.12
2021-01-03,PART_159,Sensor,SupplierB,North America,47,1886,27,4457.77
2021-01-03,PART_160,Pump,SupplierB,Latin America,43,2386,5,3701.17
2021-01-03,PART_161,Valve,SupplierA,Asia Pacific,42,3293,4,3421.44
2021-01-03,PART_162,Controller,SupplierD,Asia Pacific,42,2292,27,2932.15
2021-01-03,PART_163,Controller,SupplierB,North America,4,219,28,4711.12
2021-01-03,PART_164,Valve,SupplierC,Latin America,42,2091,4,2658.04
2021-01-03,PART_165,Filter,SupplierA,Europe,16,959,14,2370.99
2021-01-03,PART_166,Pump,SupplierB,Europe,19,1011,5,3587.87
2021-01-03,PART_167,Controller,SupplierC,North America,54,2899,20,4466.74
2021-01-03,PART_168,Filter,SupplierA,North America,8,481,8,4345.76
2021-01-03,PART_169,Filter,SupplierB,Asia Pacific,20,1001,29,3947.66
2021-01-03,PART_170,Sensor,SupplierC,Europe,53,2576,19,2059.33
2021-01-03,PART_171,Controller,SupplierC,Latin America,41,1836,11,855.67
2021-01-03,PART_172,Pump,SupplierA,Europe,10,609,7,2932.35
2021-01-03,PART_173,Valve,SupplierA,Europe,33,1920,15,3351.37
2021-01-03,PART_174,Controller,SupplierB,Latin America,51,3209,28,2138.47
2021-01-03,PART_175,Valve,SupplierD,North America,47,3352,8,2710.09
2021-01-03,PART_176,Filter,SupplierC,Asia Pacific,13,904,4,4654.54
2021-01-03,PART_177,Filter,SupplierB,Latin America,26,1389,14,622.18
2021-01-03,PART_178,Controller,SupplierC,Europe,50,2439,28,767.32
2021-01-03,PART_179,Valve,SupplierA,Asia Pacific,69,2971,19,1616.45
2021-01-03,PART_180,Sensor,SupplierC,Europe,44,2400,19,4768.45
2021-01-03,PART_181,Pump,SupplierC,Europe,12,523,6,4497.09
2021-01-03,PART_182,Filter,SupplierB,North America,23,1043,11,2945.64
2021-01-03,PART_183,Filter,SupplierC,Latin America,41,2358,11,2203.43
2021-01-03,PART_184,Pump,SupplierC,North America,42,2841,25,3421.63
2021-01-03,PART_185,Valve,SupplierB,Asia Pacific,8,347,14,2143.67
2021-01-03,PART_186,Pump,SupplierA,Asia Pacific,16,908,8,2449.14
2021-01-03,PART_187,Filter,SupplierC,Latin America,55,2288,24,1383.11
2021-01-03,PART_188,Controller,SupplierB,Asia Pacific,16,736,23,2286.68
2021-01-03,PART_189,Sensor,SupplierD,North America,15,565,22,1165.51
2021-01-03,PART_190,Pump,SupplierD,Asia Pacific,41,2258,17,981.6
2021-01-03,PART_191,Sensor,SupplierA,Asia Pacific,25,1221,7,2834.46
2021-01-03,PART_192,Controller,SupplierA,Latin America,82,3035,9,2719.67
2021-01-03,PART_193,Valve,SupplierB,Europe,63,2765,19,809.74
2021-01-03,PART_194,Sensor,SupplierA,North America,63,2827,17,2898.47
2021-01-03,PART_195,Controller,SupplierB,Europe,77,3040,9,1766.05
2021-01-03,PART_196,Valve,SupplierD,Europe,53,2284,24,1446.44
2021-01-03,PART_197,Filter,SupplierB,Latin America,64,3375,7,3541.13
2021-01-03,PART_198,Controller,SupplierD,Europe,59,3138,6,3230.44
2021-01-03,PART_199,Controller,SupplierC,Latin America,42,1891,22,1999.61
2021-01-03,PART_200,Filter,SupplierB,North America,22,813,20,3533.19
2021-01-04,PART_001,Controller,SupplierA,Asia Pacific,71,3094,23,822.29
2021-01-04,PART_002,Filter,SupplierC,Latin America,47,2615,21,3545.66
2021-01-04,PART_003,Sensor,SupplierC,Latin America,20,738,24,4498.41
2021-01-04,PART_004,Controller,SupplierA,Europe,26,1214,4,144.26
2021-01-04,PART_005,Filter,SupplierD,North America,47,1846,25,3352.73
2021-01-04,PART_006,Valve,SupplierA,Europe,64,2420,29,2055.65
2021-01-04,PART_007,Sensor,SupplierB,Latin America,69,2678,12,2207.34
2021-01-04,PART_008,Filter,SupplierC,Latin America,32,1213,10,2033.64
2021-01-04,PART_009,Filter,SupplierA,North America,62,2017,12,1154.09
2021-01-04,PART_010,Valve,SupplierC,Latin America,57,2123,21,759.25
2021-01-04,PART_011,Pump,SupplierC,Europe,27,1296,20,748.84
2021-01-04,PART_012,Filter,SupplierC,North America,57,2051,17,960.35
2021-01-04,PART_013,Filter,SupplierC,Europe,31,1378,16,2957.79
2021-01-04,PART_014,Valve,SupplierB,North America,81,2794,7,1990.32
2021-01-04,PART_015,Valve,SupplierA,North America,93,3248,25,1440.82
2021-01-04,PART_016,Valve,SupplierA,North America,12,541,4,3992.94
2021-01-04,PART_017,Pump,SupplierA,Asia Pacific,36,1339,4,1531.43
2021-01-04,PART_018,Pump,SupplierA,Latin America,105,3054,7,2716.84
2021-01-04,PART_019,Sensor,SupplierA,Latin America,9,288,11,4499.13
2021-01-04,PART_020,Controller,SupplierA,Latin America,59,2148,12,1043.02
2021-01-04,PART_021,Pump,SupplierD,North America,72,3125,19,3366.44
2021-01-04,PART_022,Sensor,SupplierD,North America,35,1175,27,1905.56
2021-01-04,PART_023,Valve,SupplierA,Europe,69,2446,8,4870.47
2021-01-04,PART_024,Filter,SupplierA,Europe,13,416,7,3053.31
2021-01-04,PART_025,Sensor,SupplierA,Latin America,89,3192,21,2903.29
2021-01-04,PART_026,Sensor,SupplierD,Latin America,62,1982,27,1730.56
2021-01-04,PART_027,Controller,SupplierD,Asia Pacific,32,1033,3,2764.89
2021-01-04,PART_028,Controller,SupplierA,North America,46,1591,8,1279.98
2021-01-04,PART_029,Pump,SupplierA,North America,59,1858,7,491.5
2021-01-04,PART_030,Sensor,SupplierA,Latin America,58,1600,13,1343.48
2021-01-04,PART_031,Filter,SupplierA,Latin America,69,2445,28,2962.36
2021-01-04,PART_032,Controller,SupplierD,Europe,15,542,17,1991.82
2021-01-04,PART_033,Filter,SupplierD,Latin America,27,952,7,1310.88
2021-01-04,PART_034,Pump,SupplierB,Europe,69,2074,8,144.84
2021-01-04,PART_035,Sensor,SupplierD,Europe,22,829,22,1014.05
2021-01-04,PART_036,Filter,SupplierB,Asia Pacific,87,2758,20,1444.31
2021-01-04,PART_037,Valve,SupplierD,Latin America,19,541,3,1786.75
2021-01-04,PART_038,Filter,SupplierC,North America,53,1629,7,1837.56
2021-01-04,PART_039,Filter,SupplierC,Asia Pacific,6,207,28,4459.61
2021-01-04,PART_040,Controller,SupplierC,Europe,45,1563,29,2789.67
2021-01-04,PART_041,Sensor,SupplierA,Latin America,76,2521,24,252.23
2021-01-04,PART_042,Pump,SupplierD,Asia Pacific,47,1514,7,267.17
2021-01-04,PART_043,Filter,SupplierC,Asia Pacific,65,2260,28,2306.17
2021-01-04,PART_044,Filter,SupplierC,Europe,116,3198,3,897.11
2021-01-04,PART_045,Sensor,SupplierA,Asia Pacific,70,2802,20,2900.94
2021-01-04,PART_046,Filter,SupplierB,Europe,58,1840,26,4206.65
2021-01-04,PART_047,Valve,SupplierD,Asia Pacific,106,3040,23,2598.57
2021-01-04,PART_048,Filter,SupplierD,Latin America,95,2915,8,1946.61
2021-01-04,PART_049,Filter,SupplierA,North America,70,2757,28,3090.11
2021-01-04,PART_050,Pump,SupplierD,North America,42,1364,5,2367.9
2021-01-04,PART_051,Filter,SupplierB,Europe,80,2400,29,1342.35
2021-01-04,PART_052,Pump,SupplierB,North America,61,2064,14,2612.74
2021-01-04,PART_053,Filter,SupplierA,North America,10,289,13,3496.22
2021-01-04,PART_054,Controller,SupplierD,Europe,51,1949,3,3199.91
2021-01-04,PART_055,Valve,SupplierD,Latin America,76,2236,4,755.19
2021-01-04,PART_056,Pump,SupplierD,Europe,55,1805,15,3158.26
2021-01-04,PART_057,Controller,SupplierA,Europe,60,1844,9,4927.38
2021-01-04,PART_058,Sensor,SupplierB,Latin America,154,1524,25,4306.19
2021-01-04,PART_059,Valve,SupplierD,North America,84,2412,14,2723.37
2021-01-04,PART_060,Valve,SupplierB,North America,68,2220,9,2718.88
2021-01-04,PART_061,Sensor,SupplierC,Europe,86,2837,15,2145.89
2021-01-04,PART_062,Controller,SupplierD,Latin America,55,2459,26,1709.97
2021-01-04,PART_063,Controller,SupplierC,Asia Pacific,60,1811,17,1973.26
2021-01-04,PART_064,Valve,SupplierC,Latin America,25,737,7,831.75
2021-01-04,PART_065,Filter,SupplierC,Europe,102,2772,16,4418.13
2021-01-04,PART_066,Filter,SupplierD,Europe,83,2610,17,2264.58
2021-01-04,PART_067,Valve,SupplierA,Asia Pacific,81,2736,13,1244.84
2021-01-04,PART_068,Pump,SupplierC,Asia Pacific,99,3247,3,3835.24
2021-01-04,PART_069,Sensor,SupplierB,Latin America,76,2345,6,4672.1
2021-01-04,PART_070,Filter,SupplierD,North America,33,1115,24,3310.9
